CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RPM_Sum,Cluster,Segment
14463.0,98,6,529.62,2,1,3,6,0,vip
14465.0,247,130,1058.62,1,5,4,10,2,at risk
14466.0,29,72,2272.4,4,4,5,13,0,vip
14467.0,18,90,598.76,4,4,3,11,0,vip
14470.0,12,43,461.19,5,3,2,10,0,vip
14472.0,104,281,1936.84,2,5,4,11,0,vip
14473.0,74,7,234.34000000000003,2,1,1,4,0,vip
14474.0,46,29,547.66,3,2,3,8,0,vip
14475.0,72,42,925.85,3,3,3,9,0,vip
14476.0,257,19,215.7,1,2,1,4,2,at risk
14477.0,20,10,1309.6,4,1,4,9,0,vip
14479.0,254,18,316.25,1,2,2,5,2,at risk
14480.0,11,13,279.05,5,1,2,8,0,vip
14481.0,165,30,636.51,2,3,3,8,2,at risk
14482.0,18,144,2068.15,4,5,5,14,0,vip
14483.0,282,9,137.1,1,1,1,3,2,at risk
14484.0,50,14,321.92,3,1,2,6,0,vip
14485.0,39,47,165.75,3,3,1,7,0,vip
14487.0,27,144,1196.33,4,5,4,13,0,vip
14488.0,68,46,1064.28,3,3,4,10,0,vip
14489.0,207,30,463.38,1,3,2,6,2,at risk
14491.0,175,17,340.93,2,2,2,6,2,at risk
14493.0,7,120,2383.24,5,4,5,14,0,vip
14494.0,26,7,139.56,4,1,1,6,0,vip
14495.0,51,6,123.8,3,1,1,5,0,vip
14496.0,312,19,538.8100000000001,1,2,3,6,2,at risk
14497.0,309,29,475.37,1,2,2,5,2,at risk
14498.0,43,193,1957.32,3,5,4,12,0,vip
14499.0,26,194,815.32,4,5,3,12,0,vip
14500.0,88,7,356.85,2,1,2,5,0,vip
14501.0,184,10,251.21,1,1,2,4,2,at risk
14502.0,20,624,2470.67,4,5,5,14,0,vip
14503.0,3,164,3543.26,5,5,5,15,0,vip
14504.0,47,107,673.26,3,4,3,10,0,vip
14505.0,17,799,5905.64,4,5,5,14,0,vip
14506.0,17,316,2012.17,4,5,4,13,0,vip
14507.0,24,96,1383.18,4,4,4,12,0,vip
14508.0,22,57,276.42,4,3,2,9,0,vip
14511.0,11,68,1314.81,5,4,4,13,0,vip
14512.0,188,23,275.28,1,2,2,5,2,at risk
14513.0,101,12,455.59,2,1,2,5,0,vip
14514.0,61,73,1055.35,3,4,4,11,0,vip
14515.0,18,101,2102.09,4,4,5,13,0,vip
14517.0,33,18,330.45,4,2,2,8,0,vip
14518.0,64,16,174.37,3,2,1,6,0,vip
14520.0,2,4,270.6,5,1,2,8,0,vip
14522.0,24,17,974.54,4,2,4,10,0,vip
14523.0,108,12,241.09,2,1,1,4,0,vip
14524.0,32,203,1867.68,4,5,4,13,0,vip
14525.0,20,291,4332.2,4,5,5,14,0,vip
14527.0,3,972,8508.82,5,5,5,15,0,vip
14528.0,37,18,364.22,3,2,2,7,0,vip
14529.0,60,229,620.04,3,5,3,11,0,vip
14530.0,26,216,2925.91,4,5,5,14,0,vip
14532.0,236,64,932.85,1,4,3,8,2,at risk
14533.0,25,62,1949.72,4,4,4,12,0,vip
14534.0,3,519,4447.05,5,5,5,15,0,vip
14535.0,60,330,2864.19,3,5,5,13,0,vip
14536.0,260,19,171.8,1,2,1,4,2,at risk
14537.0,58,10,355.56,3,1,2,6,0,vip
14538.0,65,19,388.25,3,2,2,7,0,vip
14539.0,16,32,537.48,4,3,3,10,0,vip
14540.0,10,76,996.26,5,4,4,13,0,vip
14541.0,59,111,1461.65,3,4,4,11,0,vip
14542.0,186,5,103.25,1,1,1,3,2,at risk
14543.0,29,72,3630.33,4,4,5,13,0,vip
14544.0,24,114,2024.45,4,4,4,12,0,vip
14546.0,5,399,2578.09,5,5,5,15,0,vip
14547.0,4,366,4007.54,5,5,5,15,0,vip
14548.0,151,4,652.8,2,1,3,6,2,at risk
14549.0,311,56,289.24,1,3,2,6,2,at risk
14550.0,11,48,765.62,5,3,3,11,0,vip
14551.0,18,10,186.23,4,1,1,6,0,vip
14552.0,152,58,165.07,2,3,1,6,2,at risk
14553.0,19,113,859.27,4,4,3,11,0,vip
14554.0,10,216,2381.04,5,5,5,15,0,vip
14555.0,57,21,324.14,3,2,2,7,0,vip
14557.0,85,16,788.38,2,2,3,7,0,vip
14560.0,7,74,2237.77,5,4,5,14,0,vip
14561.0,76,69,1080.76,2,4,4,10,0,vip
14562.0,4,423,5074.77,5,5,5,15,0,vip
14565.0,96,127,3099.12,2,5,5,12,0,vip
14566.0,111,4,1432.0,2,1,4,7,0,vip
14567.0,57,33,1530.36,3,3,4,10,0,vip
14569.0,1,12,227.39,5,1,1,7,0,vip
14570.0,281,29,218.06,1,2,1,4,2,at risk
14572.0,3,270,2832.84,5,5,5,15,0,vip
14573.0,180,235,1653.42,1,5,4,10,2,at risk
14576.0,372,1,35.400000000000006,1,1,1,3,2,at risk
14577.0,13,123,859.71,5,5,3,13,0,vip
14578.0,3,24,168.63,5,2,1,8,0,vip
14581.0,17,17,138.6,4,2,1,7,0,vip
14582.0,41,6,114.11,3,1,1,5,0,vip
14583.0,6,330,1052.55,5,5,4,14,0,vip
14584.0,169,100,1042.26,2,4,4,10,2,at risk
14585.0,50,29,157.05,3,2,1,6,0,vip
14586.0,277,19,237.36,1,2,1,4,2,at risk
14587.0,19,383,1601.14,4,5,4,13,0,vip
14589.0,372,3,39.75,1,1,1,3,2,at risk
14591.0,15,197,1447.14,4,5,4,13,0,vip
14592.0,35,164,570.46,3,5,3,11,0,vip
14593.0,22,152,617.99,4,5,3,12,0,vip
14594.0,7,53,379.83,5,3,2,10,0,vip
14595.0,20,102,1740.6,4,4,4,12,0,vip
14597.0,11,55,883.15,5,3,3,11,0,vip
14598.0,44,50,221.97,3,3,1,7,0,vip
14600.0,306,25,393.33,1,2,2,5,2,at risk
14601.0,11,7,213.96,5,1,1,7,0,vip
14603.0,275,2,660.0,1,1,3,5,2,at risk
14606.0,1,2700,12156.65,5,5,5,15,0,vip
14607.0,16,86,16569.5,4,4,5,13,0,vip
14608.0,4,20,1785.15,5,2,4,11,0,vip
14609.0,72,4,601.56,3,1,3,7,0,vip
14616.0,243,3,406.08,1,1,2,4,2,at risk
14618.0,9,16,553.44,5,2,3,10,0,vip
14619.0,246,20,394.44,1,2,2,5,2,at risk
14620.0,206,26,412.78,1,2,2,5,2,at risk
14621.0,1,92,1788.36,5,4,4,13,0,vip
14622.0,185,21,320.58000000000004,1,2,2,5,2,at risk
14623.0,32,134,889.25,4,5,3,12,0,vip
14624.0,57,13,225.85,3,1,1,5,0,vip
14625.0,196,53,899.63,1,3,3,7,2,at risk
14626.0,24,122,2791.27,4,5,5,14,0,vip
14628.0,91,24,671.96,2,2,3,7,0,vip
14629.0,4,152,959.01,5,5,4,14,0,vip
14631.0,51,41,1006.98,3,3,4,10,0,vip
14632.0,263,8,114.56,1,1,1,3,2,at risk
14633.0,266,20,344.90000000000003,1,2,2,5,2,at risk
14636.0,36,28,609.85,3,2,3,8,0,vip
14638.0,51,16,443.6,3,2,2,7,0,vip
14639.0,52,172,2984.49,3,5,5,13,0,vip
14640.0,24,106,2125.08,4,4,5,13,0,vip
14641.0,22,7,110.46,4,1,1,6,0,vip
14642.0,59,2,96.12,3,1,1,5,0,vip
14643.0,170,31,693.8100000000001,2,3,3,8,2,at risk
14644.0,68,26,830.76,3,2,3,8,0,vip
14645.0,157,30,597.09,2,3,3,8,2,at risk
14646.0,2,2076,280206.02,5,5,5,15,3,newbies
14647.0,201,30,243.22,1,3,1,5,2,at risk
14649.0,5,199,1417.29,5,5,4,14,0,vip
14651.0,67,102,654.6,3,4,3,10,0,vip
14652.0,77,29,114.18,2,2,1,5,0,vip
14653.0,1,237,1947.55,5,5,4,14,0,vip
14655.0,8,49,1932.23,5,3,4,12,0,vip
14656.0,169,80,291.05,2,4,2,8,2,at risk
14657.0,18,126,848.22,4,5,3,12,0,vip
14658.0,5,29,247.15,5,2,1,8,0,vip
14659.0,9,253,2529.93,5,5,5,15,0,vip
14660.0,87,30,285.74,2,3,2,7,0,vip
14661.0,27,4,107.95,4,1,1,6,0,vip
14662.0,29,168,771.17,4,5,3,12,0,vip
14664.0,20,99,637.89,4,4,3,11,0,vip
14665.0,61,90,1835.7,3,4,4,11,0,vip
14666.0,24,14,195.25,4,1,1,6,0,vip
14667.0,11,573,9241.2,5,5,5,15,0,vip
14669.0,242,170,1269.99,1,5,4,10,2,at risk
14670.0,280,132,411.53,1,5,2,8,2,at risk
14672.0,235,61,765.55,1,4,3,8,2,at risk
14673.0,3,74,1736.4,5,4,4,13,0,vip
14675.0,16,102,604.75,4,4,3,11,0,vip
14676.0,31,42,2548.24,4,3,5,12,0,vip
14680.0,25,258,28754.11,4,5,5,14,0,vip
14681.0,71,7,498.95,3,1,3,7,0,vip
14682.0,188,2,52.0,1,1,1,3,2,at risk
14684.0,26,421,1236.28,4,5,4,13,0,vip
14687.0,107,15,628.38,2,2,3,7,0,vip
14688.0,8,327,5630.87,5,5,5,15,0,vip
14689.0,209,13,112.8,1,1,1,3,2,at risk
14690.0,44,50,371.7,3,3,2,8,0,vip
14691.0,31,71,2114.33,4,4,5,13,0,vip
14692.0,137,68,591.55,2,4,3,9,0,vip
14693.0,265,8,172.9,1,1,1,3,2,at risk
14696.0,4,130,2078.95,5,5,5,15,0,vip
14697.0,218,22,188.61,1,2,1,4,2,at risk
14698.0,2,210,1250.76,5,5,4,14,0,vip
14699.0,214,8,109.13,1,1,1,3,2,at risk
14700.0,32,115,2235.3,4,4,5,13,0,vip
14701.0,11,335,2549.37,5,5,5,15,0,vip
14702.0,1,347,3292.14,5,5,5,15,0,vip
14703.0,15,22,318.17,4,2,2,8,0,vip
14704.0,11,415,1546.91,5,5,4,14,0,vip
14705.0,199,1,179.0,1,1,1,3,2,at risk
14708.0,3,28,1126.37,5,2,4,11,0,vip
14709.0,15,196,4921.04,4,5,5,14,0,vip
14710.0,14,139,606.13,4,5,3,12,0,vip
14711.0,10,357,2868.8,5,5,5,15,0,vip
14712.0,29,25,917.07,4,2,3,9,0,vip
14713.0,9,339,2666.36,5,5,5,15,0,vip
14714.0,24,10,160.19,4,1,1,6,0,vip
14715.0,25,71,867.38,4,4,3,11,0,vip
14716.0,43,55,329.68,3,3,2,8,0,vip
14719.0,2,237,1602.13,5,5,4,14,0,vip
14720.0,6,37,663.81,5,3,3,11,0,vip
14722.0,147,29,187.92,2,2,1,5,2,at risk
14723.0,10,278,1158.3,5,5,4,14,0,vip
14725.0,25,52,718.08,4,3,3,10,0,vip
14727.0,274,10,268.58,1,1,2,4,2,at risk
14729.0,374,71,313.49,1,4,2,7,2,at risk
14730.0,1,501,2005.06,5,5,4,14,0,vip
14731.0,47,45,380.02,3,3,2,8,0,vip
14732.0,8,147,2702.49,5,5,5,15,0,vip
14733.0,16,202,9585.91,4,5,5,14,0,vip
14735.0,4,194,6065.69,5,5,5,15,0,vip
14737.0,4,17,1164.55,5,2,4,11,0,vip
14738.0,43,54,1314.45,3,3,4,10,0,vip
14739.0,4,60,3902.28,5,4,5,14,0,vip
14740.0,197,89,1448.21,1,4,4,9,2,at risk
14741.0,12,59,1400.34,5,4,4,13,0,vip
14744.0,16,26,1099.98,4,2,4,10,0,vip
14745.0,113,69,1220.26,2,4,4,10,0,vip
14747.0,249,18,328.2,1,2,2,5,2,at risk
14748.0,29,89,1415.75,4,4,4,12,0,vip
14752.0,44,5,389.64,3,1,2,6,0,vip
14753.0,87,30,563.15,2,3,3,8,0,vip
14754.0,45,41,638.05,3,3,3,9,0,vip
14755.0,10,235,5010.28,5,5,5,15,0,vip
14756.0,15,38,738.96,4,3,3,10,0,vip
14757.0,75,19,420.5,2,2,2,6,0,vip
14758.0,145,71,1484.06,2,4,4,10,2,at risk
14759.0,5,102,1625.97,5,4,4,13,0,vip
14760.0,297,5,89.2,1,1,1,3,2,at risk
14761.0,59,11,255.9,3,1,2,6,0,vip
14762.0,264,21,300.52,1,2,2,5,2,at risk
14764.0,47,6,278.3,3,1,2,6,0,vip
14765.0,29,39,254.11,4,3,2,9,0,vip
14766.0,8,135,2473.37,5,5,5,15,0,vip
14768.0,17,5,192.6,4,1,1,6,0,vip
14769.0,3,1090,10674.75,5,5,5,15,0,vip
14770.0,232,52,876.42,1,3,3,7,2,at risk
14772.0,112,9,139.26,2,1,1,4,0,vip
14775.0,58,60,1011.9,3,4,4,11,0,vip
14776.0,51,117,2538.3,3,4,5,12,0,vip
14778.0,127,35,730.86,2,3,3,8,0,vip
14779.0,281,41,386.15,1,3,2,6,2,at risk
14780.0,55,27,447.68,3,2,2,7,0,vip
14782.0,320,6,200.1,1,1,1,3,2,at risk
14784.0,26,15,289.99,4,2,2,8,0,vip
14785.0,10,3,77.4,5,1,1,7,0,vip
14788.0,7,30,679.4399999999999,5,3,3,11,0,vip
14789.0,29,6,197.64,4,1,1,6,0,vip
14790.0,17,46,745.06,4,3,3,10,0,vip
14792.0,64,2,6.2,3,1,1,5,0,vip
14793.0,21,14,228.99,4,1,1,6,0,vip
14794.0,3,80,1319.91,5,4,4,13,0,vip
14795.0,166,6,131.45000000000002,2,1,1,4,2,at risk
14796.0,1,1141,8022.49,5,5,5,15,0,vip
14798.0,53,12,173.74,3,1,1,5,0,vip
14799.0,51,13,157.7,3,1,1,5,0,vip
14800.0,48,385,4339.74,3,5,5,13,0,vip
14801.0,61,59,193.14,3,4,1,8,0,vip
14803.0,162,44,845.55,2,3,3,8,2,at risk
14804.0,9,12,353.27,5,1,2,8,0,vip
14805.0,15,47,554.65,4,3,3,10,0,vip
14806.0,75,11,193.39,2,1,1,4,0,vip
14808.0,40,235,2741.17,3,5,5,13,0,vip
14810.0,41,255,2087.88,3,5,5,13,0,vip
14813.0,370,30,155.43,1,3,1,5,2,at risk
14815.0,37,53,778.5,3,3,3,9,0,vip
14816.0,197,4,271.85,1,1,2,4,2,at risk
14817.0,200,63,1110.34,1,4,4,9,2,at risk
14818.0,74,48,657.8,2,3,3,8,0,vip
14819.0,64,13,272.07,3,1,2,6,0,vip
14820.0,21,29,507.29,4,2,3,9,0,vip
14821.0,367,2,48.8,1,1,1,3,2,at risk
14823.0,180,70,321.43,1,4,2,7,2,at risk
14824.0,10,29,1127.71,5,2,4,11,0,vip
14825.0,4,121,2226.91,5,4,5,14,0,vip
14828.0,197,17,2139.76,1,2,5,8,2,at risk
14829.0,29,42,697.55,4,3,3,10,0,vip
14830.0,53,40,197.13,3,3,1,7,0,vip
14834.0,18,67,1720.3,4,4,4,12,0,vip
14836.0,10,6,102.45,5,1,1,7,0,vip
14837.0,90,108,1649.5,2,4,4,10,0,vip
14840.0,268,4,62.85,1,1,1,3,2,at risk
14841.0,53,138,3295.76,3,5,5,13,0,vip
14842.0,44,145,2824.69,3,5,5,13,0,vip
14844.0,64,130,3189.81,3,5,5,13,0,vip
14847.0,149,13,309.4,2,1,2,5,2,at risk
14849.0,22,388,7930.54,4,5,5,14,0,vip
14850.0,312,21,325.75,1,2,2,5,2,at risk
14851.0,23,28,511.35,4,2,3,9,0,vip
14852.0,58,143,2836.69,3,5,5,13,0,vip
14853.0,24,9,475.8,4,1,2,7,0,vip
14854.0,78,127,2759.83,2,5,5,12,0,vip
14855.0,119,20,645.65,2,2,3,7,0,vip
14856.0,36,66,1311.38,3,4,4,11,0,vip
14857.0,60,60,1173.12,3,4,4,11,0,vip
14859.0,13,58,1353.74,5,3,4,12,0,vip
14860.0,19,11,170.32,4,1,1,6,0,vip
14861.0,52,6,125.79,3,1,1,5,0,vip
14862.0,26,48,841.1999999999999,4,3,3,10,0,vip
14863.0,29,11,266.76,4,1,2,7,0,vip
14865.0,7,4,52.2,5,1,1,7,0,vip
14866.0,11,99,14389.9,5,4,5,14,0,vip
14867.0,186,36,710.28,1,3,3,7,2,at risk
14868.0,3,144,2953.59,5,5,5,15,0,vip
14869.0,9,71,725.7,5,4,3,12,0,vip
14870.0,262,13,327.25,1,1,2,4,2,at risk
14871.0,3,98,522.38,5,4,3,12,0,vip
14873.0,210,28,519.68,1,2,3,6,2,at risk
14875.0,108,47,1465.3200000000002,2,3,4,9,0,vip
14878.0,13,124,1485.54,5,5,4,14,0,vip
14880.0,77,47,706.19,2,3,3,8,0,vip
14881.0,20,17,255.4,4,2,2,8,0,vip
14882.0,27,11,589.7,4,1,3,8,0,vip
14883.0,19,53,761.59,4,3,3,10,0,vip
14885.0,132,15,765.3199999999999,2,2,3,7,0,vip
14886.0,253,18,364.8,1,2,2,5,2,at risk
14887.0,79,6,1862.0,2,1,4,7,0,vip
14888.0,207,20,369.2,1,2,2,5,2,at risk
14889.0,336,10,135.9,1,1,1,3,2,at risk
14890.0,254,7,125.65,1,1,1,3,2,at risk
14891.0,148,33,554.38,2,3,3,8,2,at risk
14893.0,10,73,1237.85,5,4,4,13,0,vip
14894.0,85,23,655.75,2,2,3,7,0,vip
14895.0,8,498,11138.71,5,5,5,15,0,vip
14896.0,205,43,468.77,1,3,2,6,2,at risk
14897.0,8,55,1366.38,5,3,4,12,0,vip
14898.0,23,116,1303.52,4,4,4,12,0,vip
14901.0,11,96,1421.29,5,4,4,13,0,vip
14902.0,26,20,332.66,4,2,2,8,0,vip
14903.0,21,355,2810.63,4,5,5,14,0,vip
14904.0,2,69,1025.44,5,4,4,13,0,vip
14905.0,158,17,616.15,2,2,3,7,2,at risk
14907.0,3,165,3501.1,5,5,5,15,0,vip
14908.0,74,9,277.8,2,1,2,5,0,vip
14910.0,3,30,434.35,5,3,2,10,0,vip
14911.0,1,5675,143825.06,5,5,5,15,1,potentail
14912.0,17,27,867.85,4,2,3,9,0,vip
14913.0,36,87,1227.43,3,4,4,11,0,vip
14915.0,91,12,307.48,2,1,2,5,0,vip
14916.0,71,77,1268.98,3,4,4,11,0,vip
14918.0,116,45,1610.15,2,3,4,9,0,vip
14920.0,213,57,977.77,1,3,4,8,2,at risk
14921.0,30,78,1316.07,4,4,4,12,0,vip
14923.0,51,44,749.1,3,3,3,9,0,vip
14924.0,246,10,310.05,1,1,2,4,2,at risk
14929.0,32,11,223.88,4,1,1,6,0,vip
14930.0,109,128,2372.86,2,5,5,12,0,vip
14931.0,5,41,1257.68,5,3,4,12,0,vip
14932.0,366,17,363.53,1,2,2,5,2,at risk
14934.0,82,87,1890.94,2,4,4,10,0,vip
14935.0,297,10,1784.71,1,1,4,6,2,at risk
14936.0,34,364,8137.02,3,5,5,13,0,vip
14937.0,57,34,1621.88,3,3,4,10,0,vip
14944.0,30,170,5900.25,4,5,5,14,0,vip
14946.0,14,3,100.9,4,1,1,6,0,vip
14947.0,72,14,290.82,3,1,2,6,0,vip
14948.0,23,63,1101.97,4,4,4,12,0,vip
14950.0,19,19,371.2,4,2,2,8,0,vip
14951.0,79,20,311.69,2,2,2,6,0,vip
14952.0,60,138,8099.49,3,5,5,13,0,vip
14953.0,25,55,289.82,4,3,2,9,0,vip
14954.0,12,85,336.17,5,4,2,11,0,vip
14957.0,253,12,58.49,1,1,1,3,2,at risk
14958.0,147,42,499.68,2,3,3,8,2,at risk
14959.0,64,59,695.42,3,4,3,10,0,vip
14960.0,8,27,221.27,5,2,1,8,0,vip
14961.0,11,312,7044.68,5,5,5,15,0,vip
14962.0,271,5,126.7,1,1,1,3,2,at risk
14963.0,10,198,1487.8,5,5,4,14,0,vip
14964.0,247,13,206.21,1,1,1,3,2,at risk
14965.0,96,83,599.0,2,4,3,9,0,vip
14966.0,15,38,191.32,4,3,1,8,0,vip
14967.0,50,6,463.8,3,1,2,6,0,vip
14968.0,30,37,147.59,4,3,1,8,0,vip
14970.0,68,34,1592.06,3,3,4,10,0,vip
14971.0,35,160,1116.57,3,5,4,12,0,vip
14972.0,128,18,114.77,2,2,1,5,0,vip
14973.0,107,32,1314.45,2,3,4,9,0,vip
14974.0,37,21,114.39,3,2,1,6,0,vip
14975.0,57,11,279.94,3,1,2,6,0,vip
14976.0,57,72,790.86,3,4,3,10,0,vip
14978.0,72,216,1931.42,3,5,4,12,0,vip
14981.0,246,8,102.12,1,1,1,3,2,at risk
14984.0,19,41,213.27,4,3,1,8,0,vip
14985.0,198,87,296.75,1,4,2,7,2,at risk
14987.0,16,4,326.4,4,1,2,7,0,vip
14988.0,212,40,334.54,1,3,2,6,2,at risk
14995.0,39,61,233.23,3,4,1,8,0,vip
14997.0,46,26,546.1999999999999,3,2,3,8,0,vip
14998.0,170,75,429.87,2,4,2,8,2,at risk
15000.0,48,77,490.52,3,4,3,10,0,vip
15002.0,116,115,1641.76,2,4,4,10,0,vip
15004.0,147,158,1246.32,2,5,4,11,0,vip
15005.0,16,1119,6316.57,4,5,5,14,0,vip
15006.0,51,144,502.09,3,5,3,11,0,vip
15007.0,159,12,156.91,2,1,1,4,2,at risk
15009.0,12,182,1261.78,5,5,4,14,0,vip
15010.0,36,20,308.94,3,2,2,7,0,vip
15012.0,54,128,423.04,3,5,2,10,0,vip
15014.0,43,35,260.17,3,3,2,8,0,vip
15016.0,173,20,170.04,2,2,1,5,2,at risk
15017.0,34,20,125.58,3,2,1,6,0,vip
15018.0,39,31,496.21,3,3,3,9,0,vip
15019.0,267,70,266.0,1,4,2,7,2,at risk
15021.0,9,472,1914.82,5,5,4,14,0,vip
15022.0,12,135,905.04,5,5,3,13,0,vip
15023.0,3,562,6802.76,5,5,5,15,0,vip
15024.0,10,155,1661.33,5,5,4,14,0,vip
15025.0,33,72,377.01,4,4,2,10,0,vip
15026.0,80,61,469.0,2,4,2,8,0,vip
15027.0,31,35,1066.15,4,3,4,11,0,vip
15028.0,8,48,627.13,5,3,3,11,0,vip
15030.0,72,7,518.28,3,1,3,7,0,vip
15031.0,4,111,668.14,5,4,3,12,0,vip
15032.0,256,52,4959.1,1,3,5,9,2,at risk
15033.0,5,510,2586.67,5,5,5,15,0,vip
15034.0,16,394,4308.61,4,5,5,14,0,vip
15035.0,90,27,252.73,2,2,2,6,0,vip
15036.0,72,127,465.55,3,5,2,10,0,vip
15038.0,59,130,705.49,3,5,3,11,0,vip
15039.0,10,1502,19914.44,5,5,5,15,0,vip
15041.0,170,67,180.35,2,4,1,7,2,at risk
15042.0,199,5,135.93,1,1,1,3,2,at risk
15043.0,31,3,537.0,4,1,3,8,0,vip
15044.0,19,453,7700.23,4,5,5,14,0,vip
15045.0,152,12,735.66,2,1,3,6,2,at risk
15046.0,9,206,5213.7699999999995,5,5,5,15,0,vip
15047.0,270,22,343.62,1,2,2,5,2,at risk
15048.0,65,97,384.05,3,4,2,9,0,vip
15049.0,274,3,121.17000000000002,1,1,1,3,2,at risk
15050.0,25,78,1782.09,4,4,4,12,0,vip
15051.0,23,143,1391.61,4,5,4,13,0,vip
15052.0,319,30,215.78,1,3,1,5,2,at risk
15053.0,5,71,697.79,5,4,3,12,0,vip
15054.0,12,114,302.1,5,4,2,11,0,vip
15057.0,275,25,1489.5,1,2,4,7,2,at risk
15058.0,25,276,2124.99,4,5,5,14,0,vip
15059.0,41,237,1337.72,3,5,4,12,0,vip
15060.0,8,121,303.09,5,4,2,11,0,vip
15061.0,4,403,54534.14,5,5,5,15,0,vip
15062.0,71,57,987.86,3,3,4,10,0,vip
15063.0,213,5,370.7999999999999,1,1,2,4,2,at risk
15065.0,38,155,3158.13,3,5,5,13,0,vip
15066.0,53,42,893.59,3,3,3,9,0,vip
15067.0,78,82,1744.76,2,4,4,10,0,vip
15068.0,46,104,553.36,3,4,3,10,0,vip
15069.0,179,70,1109.53,2,4,4,10,2,at risk
15070.0,373,1,106.2,1,1,1,3,2,at risk
15071.0,94,26,982.07,2,2,4,8,0,vip
15073.0,10,54,1043.41,5,3,4,12,0,vip
15074.0,105,42,748.87,2,3,3,8,0,vip
15075.0,78,27,773.03,2,2,3,7,0,vip
15076.0,173,49,880.85,2,3,3,8,2,at risk
15078.0,7,440,9743.11,5,5,5,15,0,vip
15079.0,213,47,895.61,1,3,3,7,2,at risk
15081.0,22,33,504.8,4,3,3,10,0,vip
15083.0,257,5,88.2,1,1,1,3,2,at risk
15087.0,282,15,306.94,1,2,2,5,2,at risk
15088.0,21,57,1160.07,4,3,4,11,0,vip
15089.0,10,145,2420.84,5,5,5,15,0,vip
15090.0,308,23,381.32,1,2,2,5,2,at risk
15091.0,68,30,480.71,3,3,2,8,0,vip
15092.0,215,26,457.81,1,2,2,5,2,at risk
15093.0,18,108,4597.02,4,4,5,13,0,vip
15095.0,104,47,1370.6,2,3,4,9,0,vip
15096.0,43,11,219.39,3,1,1,5,0,vip
15097.0,4,25,248.08,5,2,1,8,0,vip
15098.0,182,3,39916.5,1,1,5,7,2,at risk
15099.0,84,23,410.48,2,2,2,6,0,vip
15100.0,334,3,876.0,1,1,3,5,2,at risk
15101.0,9,8,317.53,5,1,2,8,0,vip
15103.0,31,35,703.36,4,3,3,10,0,vip
15104.0,197,69,1027.44,1,4,4,9,2,at risk
15105.0,18,101,2298.93,4,4,5,13,0,vip
15106.0,18,100,1422.52,4,4,4,12,0,vip
15107.0,311,16,319.5,1,2,2,5,2,at risk
15108.0,142,60,1300.25,2,4,4,10,0,vip
15109.0,246,28,484.95,1,2,2,5,2,at risk
15110.0,24,35,996.1,4,3,4,11,0,vip
15111.0,29,84,1567.48,4,4,4,12,0,vip
15113.0,10,100,3609.33,5,4,5,14,0,vip
15114.0,30,197,2760.56,4,5,5,14,0,vip
15115.0,18,21,340.11,4,2,2,8,0,vip
15116.0,18,45,1352.75,4,3,4,11,0,vip
15117.0,15,79,1551.78,4,4,4,12,0,vip
15118.0,134,1,244.8,2,1,1,4,0,vip
15119.0,246,14,266.4,1,1,2,4,2,at risk
15120.0,134,21,358.82,2,2,2,6,0,vip
15121.0,50,28,457.72,3,2,2,7,0,vip
15122.0,114,82,1633.78,2,4,4,10,0,vip
15123.0,7,106,2199.31,5,4,5,14,0,vip
15124.0,23,15,184.19,4,2,1,7,0,vip
15125.0,25,127,11528.48,4,5,5,14,0,vip
15127.0,66,16,406.53,3,2,2,7,0,vip
15128.0,60,102,1471.0,3,4,4,11,0,vip
15129.0,50,84,3447.4,3,4,5,12,0,vip
15130.0,170,22,330.11,2,2,2,6,2,at risk
15132.0,18,52,977.93,4,3,4,11,0,vip
15133.0,128,29,982.42,2,2,4,8,0,vip
15134.0,15,73,1387.99,4,4,4,12,0,vip
15135.0,239,9,139.05,1,1,1,3,2,at risk
15136.0,3,68,1286.7,5,4,4,13,0,vip
15139.0,240,13,178.96,1,1,1,3,2,at risk
15140.0,52,80,2354.25,3,4,5,12,0,vip
15142.0,46,26,498.74,3,2,3,8,0,vip
15143.0,226,14,259.45,1,1,2,4,2,at risk
15144.0,8,217,6580.44,5,5,5,15,0,vip
15145.0,4,67,1194.73,5,4,4,13,0,vip
15146.0,165,91,1327.16,2,4,4,10,2,at risk
15147.0,240,28,623.5,1,2,3,6,2,at risk
15148.0,11,20,301.29,5,2,2,9,0,vip
15149.0,134,23,520.8000000000001,2,2,3,7,0,vip
15150.0,17,343,5314.47,4,5,5,14,0,vip
15152.0,10,271,4745.69,5,5,5,15,0,vip
15153.0,31,22,329.25,4,2,2,8,0,vip
15154.0,75,85,296.42,2,4,2,8,0,vip
15156.0,1,55,961.49,5,3,4,12,0,vip
15157.0,4,125,1936.07,5,5,4,14,0,vip
15158.0,45,7,401.4,3,1,2,6,0,vip
15159.0,2,710,18641.01,5,5,5,15,0,vip
15160.0,357,4,158.16,1,1,1,3,2,at risk
15163.0,18,29,304.47,4,2,2,8,0,vip
15164.0,69,103,843.05,3,4,3,10,0,vip
15165.0,373,27,487.75,1,2,2,5,2,at risk
15167.0,321,41,163.0,1,3,1,5,2,at risk
15168.0,26,5,106.56,4,1,1,6,0,vip
15171.0,331,5,1289.5,1,1,4,6,2,at risk
15172.0,9,110,1624.05,5,4,4,13,0,vip
